startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus
6a75ab33e4b0b55585aa9b4f,SIDDHSAANVI FOODS AND BEVERAGES PRIVATE LIMITED,DIPP276074,RECOGNISED,U15100MH2019PTC325768,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,https://yordey.in,,,,OK
6a72ee3ce4b0b55585a934f8,NK ENGINEERING & CONSTRUCTION COMPANY,DIPP276542,RECOGNISED,NG000011011,EarlyTraction,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a7258ffe4b0b55585a9110a,QUASARUS (OPC) PRIVATE LIMITED,DIPP276735,RECOGNISED,U72100ME2026OPC475693,Validation,Nagpur,Maharashtra,Renewable Energy,Others,https://quasarus.in,,,,OK
6a6f841ce4b01a12d3b109fe,SANYAM GLOBAL (OPC) PRIVATE LIMITED,DIPP275282,RECOGNISED,U10795ME2026OPC474237,Validation,Nagpur,Maharashtra,Logistics,Others,,,,,OK
6a6c5386e4b01a12d3b051cc,ASTRAKIT TRADING AND MANPOWER SERVICES LLP,DIPP276635,RECOGNISED,ACR-6342,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a6b4c0de4b01a12d3b01328,COFFEE PROJECT PRIVATE LIMITED,DIPP275094,RECOGNISED,U56102MH2025PTC448359,Scaling,Nagpur,Maharashtra,Food & Beverages,Restaurants,,,,,OK
6a6b0e78e4b01a12d3afe77f,IR ENTERPRISES,DIPP276527,RECOGNISED,UDYAM-MH-20-0356949,Scaling,Nagpur,Maharashtra,Events,Event Management,,,,,OK
6a5c7f56e4b01a12d3aaba6c,SAVENTIN ULTRASTRUCTURE PRIVATE LIMITED,DIPP273051,RECOGNISED,U45309MH2022PTC396271,Scaling,Nagpur,Maharashtra,Construction,Construction & Engineering,https://www.saventin.in,,,,OK
6a5b445fe4b01a12d3aa5c47,WIPSLY TECHNOLOGIES PRIVATE LIMITED,DIPP272951,RECOGNISED,U58202MH2025PTC464040,EarlyTraction,Nagpur,Maharashtra,IT Services,Product Development,www.wipsley.com,,,,OK
6a58d27be4b01a12d3a9b735,AVIONEXT AVIATION PRIVATE LIMITED,DIPP272666,RECOGNISED,U52231ME2026PTC473510,EarlyTraction,Nagpur,Maharashtra,Education,Skill Development,https://avionextaviation.com/,,,,OK
6a57305fe4b01a12d3a926aa,VELOURA GLOBAL EXPORTS PRIVATE LIMITED,DIPP272325,RECOGNISED,U46209MH2025PTC455828,EarlyTraction,Nagpur,Maharashtra,Agriculture,Organic Agriculture,www.rootans.in,,,,OK
6a50c504e4b061f5fedf6ac3,MEENADEEP EXPERIENCES PRIVATE LIMITED,DIPP271731,RECOGNISED,U52291ME2026PTC475400,Prototype,Nagpur,Maharashtra,Travel & Tourism,Experiential Travel,,,,,OK
6a4ff0cce4b061f5fedf1788,DEVADROS AUTOMATA PRIVATE LIMITED,DIPP273947,RECOGNISED,U72100PN2026PTC250873,Prototype,Nagpur,Maharashtra,Robotics,Robotics Technology,https://www.devadros.com/,,,,OK
6a4f4b45e4b061f5feded1ec,SHIVAKHYA INFRA PRIVATE LIMITED,DIPP271479,RECOGNISED,U42101ME2026PTC474775,Scaling,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a4f3e36e4b061f5fedeca61,UNIVERSAL REALTY FARM &amp; RESORT (OPC) PRIVATE LIMITED,DIPP271467,RECOGNISED,U68200MH2025OPC462562,Validation,Nagpur,Maharashtra,Real Estate,Others,,,,,OK
6a4d1e34e4b061f5fede5b42,VCF CYBER SOLUTIONS PRIVATE LIMITED,DIPP271273,RECOGNISED,U62099MH2023PTC404807,EarlyTraction,Nagpur,Maharashtra,IT Services,IT Consulting,https://vigilantecyberforces.com,,,,OK
6a4bd358e4b0359e44e42daf,DEVDATTA PRODUCTION PRIVATE LIMITED,DIPP270899,RECOGNISED,U90009MH2023PTC416212,EarlyTraction,Nagpur,Maharashtra,Art & Photography,Art,,,,,OK
6a4b6749e4b0359e44e3f22d,METAFORZE PRIVATE LIMITED,DIPP270706,RECOGNISED,U46699ME2026PTC474475,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,,,,,OK
6a4a3e39e4b0359e44e3b2c8,INVENTA VENTURES LLP,DIPP270609,RECOGNISED,ACU-0652,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,www.inventaventures.com,,,,OK
6a48bdfae4b0359e44e363b7,VIDARBHA SALES & ENGINEERING,DIPP270848,RECOGNISED,O1-0726-9491UT,EarlyTraction,Nagpur,Maharashtra,Automotive,Others,,,,,OK
6a47b338e4b0359e44e3153f,FISHTECH SOLUTIONS PRIVATE LIMITED,DIPP270412,RECOGNISED,U73100MH2024PTC419243,Scaling,Nagpur,Maharashtra,IT Services,Product Development,www.fishtechsolutions.com,,,,OK
6a47ae7ee4b0359e44e31356,SOMYA INTEGRATED SAFETY SECURITY SERVICES LLP,DIPP270404,RECOGNISED,ACE-6946,EarlyTraction,Nagpur,Maharashtra,Security Solutions,Others,www.sismultipurposeservices.com,,,,OK
6a4792f3e4b0359e44e30532,PUNAM CONSTRUCTION INFRA LLP,DIPP270351,RECOGNISED,ACW-3518,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a477edde4b0359e44e2fb0a,SAVIYO VENTURES LLP,DIPP270314,RECOGNISED,ACS-9306,Validation,Nagpur,Maharashtra,Fashion,Apparel,https://theunfoldarc.com,,,,OK
6a467727e4b0359e44e2b7f4,DEEPVRUKSHA SECURITY SERVICES PRIVATE LIMITED,DIPP271020,RECOGNISED,U80200MH2025PTC439260,Scaling,Nagpur,Maharashtra,Human Resources,Others,,,,,OK
6a450b8be4b0359e44e23a77,MINDFULNESS NETWORK PRIVATE LIMITED,DIPP270050,RECOGNISED,U59113ME2026PTC474215,Prototype,Nagpur,Maharashtra,Media & Entertainment,Entertainment,,,,,OK
6a43c29fe4b0359e44e1d2d8,VRAJA CREATION LLP,DIPP269876,RECOGNISED,ACZ-3993,Validation,Nagpur,Maharashtra,Textiles & Apparel,Non- Leather Textiles Goods,NIL,,,,OK
6a4381a0e4b0359e44e1abab,NEOPADAU SOLUTION PRIVATE LIMITED,DIPP269776,RECOGNISED,U47912MH2025PTC461252,Validation,Nagpur,Maharashtra,Other Specialty Retailers,Others,,,,,OK
6a435996e4b0359e44e19037,SMKJ BEVERAGES LLP,DIPP269730,RECOGNISED,ACR-2435,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,NA,,,,OK
6a425805e4b0359e44e14a4d,SWAZTHI ENTERPRISES LLP,DIPP269650,RECOGNISED,ACB-0839,Validation,Nagpur,Maharashtra,Architecture Interior Design,Others,NA,,,,OK
6a424457e4b0359e44e13dca,MAVELII'S SOCIAL DEVELOPMENT FOUNDATION,DIPP269611,RECOGNISED,U88900ME2026NPL473992,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK
6a4217f3e4b0359e44e11f93,KRISHIAI PRIVATE LIMITED,DIPP269550,RECOGNISED,U58200MH2026PTC468064,Scaling,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK
6a3e6e2ee4b0359e44e049be,JAYSHREE GROUP OF INDUSTRIES PRIVATE LIMITED,DIPP269281,RECOGNISED,U11043MH2025PTC460333,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK
6a3b86f9e4b0359e44df2d4e,RAAFIANA GLOBAL LLP,DIPP268773,RECOGNISED,ACX-0703,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,NA,,,,OK
6a397d7fe4b0359e44de945c,THINKING LAB SDC (OPC) PRIVATE LIMITED,DIPP268473,RECOGNISED,U85499MH2025OPC457339,Prototype,Nagpur,Maharashtra,Education,Skill Development,https://thethinkinglab.co.in,,,,OK
6a393ed7e4b0359e44de827f,ELEVEN RUDRAKSHAK REAL ESTATE PRIVATE LIMITED,DIPP268451,RECOGNISED,U68100ME2026PTC475004,Validation,Nagpur,Maharashtra,Real Estate,Others,NIL,,,,OK
6a393dbde4b0359e44de8219,OMEVEDIC TECHNOLOGIES LLP,DIPP268450,RECOGNISED,ACZ-0841,Prototype,Nagpur,Maharashtra,IT Services,Others,,,,,OK
6a38f51ee4b06921f1d7ad87,SDM ROBOTICS & DRONE TRAINING ACADEMY PRIVATE LIMITED,DIPP268518,RECOGNISED,U85306MH2026PTC466967,Prototype,Nagpur,Maharashtra,Education,Skill Development,www.sdmrobotics.com,,,,OK
6a3660c0e4b06921f1d71fdb,YATRAH INFRASTRUCTURE PRIVATE LIMITED,DIPP268120,RECOGNISED,U41001ME2026PTC473977,Scaling,Nagpur,Maharashtra,Construction,Construction & Engineering,https://www.falconebiz.com/company/YATRAH-INFRASTRUCTURE-PRIVATE-LIMITED-U41001ME2026PTC473977,,,,OK
6a36470ae4b06921f1d7110d,SVSTAR EDUCATION PRIVATE LIMITED,DIPP268074,RECOGNISED,U85491ME2026PTC474935,Prototype,Nagpur,Maharashtra,Education,Others,NA,,,,OK
6a3532a3e4b06921f1d6d261,WEDTRIX GLOBAL PRIVATE LIMITED,DIPP267940,RECOGNISED,U62099ME2026PTC475168,Validation,Nagpur,Maharashtra,Dating Matrimonial,Others,,,,,OK
6a329a0be4b06921f1d5f6b4,NEXBRIDGE VENTURES PRIVATE LIMITED,DIPP267800,RECOGNISED,U66190ME2026PTC474523,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK
6a3246c5e4b06921f1d5a373,ORROAA VENTURES PRIVATE LIMITED,DIPP267764,RECOGNISED,U46491MH2025PTC452522,Validation,Nagpur,Maharashtra,Retail,Others,www.orroaa.com,,,,OK
6a303e4ae4b06921f1d5082f,MINTECH INNOVATIONS PRIVATE LIMITED,DIPP267587,RECOGNISED,U62012ME2026PTC473595,Validation,Nagpur,Maharashtra,Social Network,Others,https://tinysteps.social/,,,,OK
6a2fed05e4b06921f1d4e9b6,UPDON VENTURES PRIVATE LIMITED,DIPP267552,RECOGNISED,U62011ME2026PTC474868,Prototype,Nagpur,Maharashtra,IT Services,Others,,,,,OK
6a2fd617e4b06921f1d4da9f,YOUFINITY WELLBEING PRIVATE LIMITED,DIPP267526,RECOGNISED,U87200ME2026PTC474505,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK
6a2d5fc6e4b06921f1d43927,HBGADGET TECHNOLOGY &amp; SOLUTIONS PRIVATE LIMITED,DIPP267242,RECOGNISED,U72900MH2019PTC319377,Scaling,Nagpur,Maharashtra,Internet of Things,Others,hbgadget.in,,,,OK
6a2d57dae4b06921f1d436f7,SHREEKIRTI MEDITECH CONSULTANCY PRIVATE LIMITED,DIPP267236,RECOGNISED,U46497ME2026PTC473430,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK
6a2a91a3e4b06921f1d3495b,GN GLOBAL CONSULTING LLP,DIPP266818,RECOGNISED,ACU-3834,EarlyTraction,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK
6a2a682ce4b06921f1d329be,INDOOR SYSTEMS SOLUTIONS PRIVATE LIMITED,DIPP266758,RECOGNISED,U72200MH2017PTC297875,EarlyTraction,Nagpur,Maharashtra,IT Services,Web Development,,,,,OK
6a294d66e4b06921f1d2c8f1,SAERA HEALTHCARE LLP,DIPP266654,RECOGNISED,ACY-8643,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,NA,,,,OK
6a270f59e4b075ab1c5c71e1,ZELES TECHNOLOGIES PRIVATE LIMITED,DIPP266384,RECOGNISED,U62090ME2026PTC474853,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK
6a26dc0ee4b075ab1c5c6627,H SQUARE MEDIA &amp; TECHNOLOGIES PRIVATE LIMITED,DIPP266376,RECOGNISED,U74200ME2026PTC473592,EarlyTraction,Nagpur,Maharashtra,Media & Entertainment,Digital Media,,,,,OK
6a26c0cde4b075ab1c5c59a5,WOW Caravans Private Limited,DIPP265917,RECOGNISED,U79120ME2026PTC474326,EarlyTraction,Nagpur,Maharashtra,Travel & Tourism,Experiential Travel,www.wowcaravans.com,,,,OK
6a240e10e4b075ab1c5baef9,SENSORS AND SYSTEMS AUTOMATION SOLUTIONS PRIVATE LIMITED,DIPP265908,RECOGNISED,U28194MH2025PTC445168,EarlyTraction,Nagpur,Maharashtra,Technology Hardware,Manufacturing,www.elweigh.com,,,,OK
6a210cefe4b075ab1c5ad241,EVQUICK LLP,DIPP265480,RECOGNISED,ACX-9376,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,,,,,OK
6a201f27e4b075ab1c5aa829,IRREGULAR PRODUCTION &amp; FILMS LLP,DIPP265414,RECOGNISED,ACW-5525,Validation,Nagpur,Maharashtra,Media & Entertainment,Entertainment,,,,,OK
6a201d11e4b075ab1c5aa71e,DVAB LABS PRIVATE LIMITED,DIPP266089,RECOGNISED,U46901MH2025PTC462531,Validation,Nagpur,Maharashtra,Fashion,Jewellery,https://dvablabs.com,,,,OK
6a1ffd23e4b075ab1c5a93b9,ORVYN STUDIO PRIVATE LIMITED,DIPP265341,RECOGNISED,U47711ME2026PTC474805,Validation,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,NIL,,,,OK
6a1ee8f3e4b061f008cca4aa,RAVINDRA SINGH INFRA PROJECT PRIVATE LIMITED,DIPP265235,RECOGNISED,U42100MH2025PTC442729,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a1ecb14e4b061f008cc992d,SOLARJUNCTION LLP,DIPP265214,RECOGNISED,ACY-0607,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK
6a1bea88e4b061f008cb9a52,KYBU INNOVATIONS PRIVATE LIMITED,DIPP266098,RECOGNISED,U62010ME2026PTC474737,Prototype,Nagpur,Maharashtra,Internet of Things,Wearables,www.kybu.in,,,,OK
6a1bd48ce4b061f008cb9222,PRIMIL CONSTRUCTIONS PRIVATE LIMITED,DIPP264874,RECOGNISED,U42909ME2026PTC473932,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a1af9cee4b061f008cb6dd0,INDENTRA DENTAL GLOBAL TOURISM PRIVATE LIMITED,DIPP264763,RECOGNISED,U86100ME2026PTC475087,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK
6a19988be4b061f008cb0073,RSQUAREMG LLP,DIPP264504,RECOGNISED,ACI-4372,Validation,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK
6a198b67e4b061f008cafa54,VITTUS WEALTH PRIVATE LIMITED,DIPP262643,RECOGNISED,U64990MH2026PTC464707,Prototype,Nagpur,Maharashtra,Finance Technology,Personal Finance,,,,,OK
6a18350ae4b061f008ca92a9,SEAES TECH PRIVATE LIMITED,DIPP264796,RECOGNISED,U62099ME2026PTC474294,Prototype,Nagpur,Maharashtra,AI,Others,seaes.ai,,,,OK
6a17f81ae4b061f008ca6ddc,DSILMORA LUXE PRIVATE LIMITED,DIPP264205,RECOGNISED,U32111ME2026PTC473784,Validation,Nagpur,Maharashtra,Fashion,Others,dsilmora.com,,,,OK
6a16d5d3e4b061f008c9fdf9,POWERARCH INNOVATIONS PRIVATE LIMITED,DIPP264100,RECOGNISED,U42101MH2024PTC436715,Prototype,Nagpur,Maharashtra,Construction,Others,,,,,OK
6a115dbfe4b061f008c87788,AGARKARMEDIA PRIVATE LIMITED,DIPP263407,RECOGNISED,U72900MH2021PTC372026,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Network Technology Solutions,,,,,OK
6a115716e4b061f008c87498,CLINICALQI HEALTHTECH LLP,DIPP261833,RECOGNISED,ACW-5076,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,www.clinicalqi.com,,,,OK
6a103c77e4b061f008c81243,ICONIC OPTIONS PRIVATE LIMITED,DIPP263289,RECOGNISED,U62011MH2025PTC464093,Validation,Nagpur,Maharashtra,Real Estate,Others,https://iconicoptions.com/,,,,OK
6a0ff675e4b061f008c7cae4,MORNINGMIND TECHNOLAB PRIVATE LIMITED,DIPP263179,RECOGNISED,U62099ME2026PTC474528,Validation,Nagpur,Maharashtra,AI,Machine Learning,NA,,,,OK
6a0eade5e4b061f008c7655c,PRIMECON MEGA PROJECTS PRIVATE LIMITED,DIPP263003,RECOGNISED,U43900MH2025PTC454030,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
6a0d9e73e4b061f008c71ec4,A&amp;A FIBRE &amp; WIRELESS SERVICES PRIVATE LIMITED,DIPP262906,RECOGNISED,U61201ME2026PTC473631,Prototype,Nagpur,Maharashtra,Telecommunication & Networking,Network Technology Solutions,https://www.thecompanycheck.com/company/aa-fibre-wireless-services-private-limited/U61201ME2026PTC473631,,,,OK
6a0d8f91e4b061f008c715fa,VEDARTH HOSPITALITY MANAGEMENT PRIVATE LIMITED,DIPP262879,RECOGNISED,U55109ME2026PTC474400,Validation,Nagpur,Maharashtra,Travel & Tourism,Hospitality,,,,,OK
6a0cc201e4b0d6b314d72703,SOLIVAGUARD PRIVATE LIMITED,DIPP262783,RECOGNISED,U47912MH2026PTC465072,Validation,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,,,,,OK
6a0c5505e4b07cca57a37f5c,ASHA TECHNOLOGY LABS PRIVATE LIMITED,DIPP257896,RECOGNISED,U62099MH2023PTC408670,EarlyTraction,Nagpur,Maharashtra,Computer Vision,Others,https://texturly.com,,,,OK
6a0c353fe4b07cca57a369ef,MSSKREBIRTHZING RECRUIT RIGHT PRIVATE LIMITED,DIPP262660,RECOGNISED,U78300MH2024PTC434240,Validation,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,,,,,OK
6a0772efe4b07cca57a1fc41,SYNBUZZ TECHNOLOGIES PRIVATE LIMITED,DIPP262177,RECOGNISED,U62099MR2026PTC473402,Validation,Nagpur,Maharashtra,IT Services,Product Development,www.synbuzz.com,,,,OK
6a05c061e4b07cca57a0e788,DENGANI BROTHERS LLP,DIPP255586,RECOGNISED,ACF-8822,Scaling,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://www.dhobikaka.com,,,,OK
6a05bd52e4b07cca57a0e366,MARTELX ELECTRONICS PRIVATE LIMITED,DIPP261634,RECOGNISED,U46529MH2026PTC467365,EarlyTraction,Nagpur,Maharashtra,Technology Hardware,Electronics,,,,,OK
6a05acbde4b07cca57a0cdbc,SHRIJI DESIGN GLOBAL PRIVATE LIMITED,DIPP253710,RECOGNISED,U42102MH2026PTC467415,Scaling,Nagpur,Maharashtra,Design,Others,NOT AVAILABLE,,,,OK
6a05ac2ae4b07cca57a0cccf,HIMALAYA CRYO ENGINEERING AND LIFECARE PRIVATE LIMITED,DIPP253688,RECOGNISED,U20111ME2026PTC473662,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,https://himalayacryoengineering.com/,,,,OK
6a05a3f4e4b07cca57a0bf7a,SRIORA PRIVATE LIMITED,DIPP253343,RECOGNISED,U10504ME2026PTC474113,Validation,Nagpur,Maharashtra,Agriculture,Dairy Farming,NA,,,,OK
6a05a18de4b07cca57a0bc8d,AMBUFAST EMERGENCY SERVICES PRIVATE LIMITED,DIPP259579,RECOGNISED,U86909MH2024PTC436731,Prototype,Nagpur,Maharashtra,Enterprise Software,ERP,ambufast.in ,,,,OK
6a0487e4e4b07cca579edc21,LOTUS INTERIOR DESIGN STUDIO PRIVATE LIMITED,DIPP261391,RECOGNISED,U74102ME2026PTC474642,Prototype,Nagpur,Maharashtra,Architecture Interior Design,Others,NA,,,,OK
6a045e88e4b07cca579ec046,ASH GLOBAL TECHNOLOGY LLP,DIPP261307,RECOGNISED,ACW-3950,Validation,Nagpur,Maharashtra,IT Services,IT Consulting,NA,,,,OK
6a045c28e4b07cca579ebddf,PROMISN PRIVATE LIMITED,DIPP262270,RECOGNISED,U62090ME2026PTC474466,Validation,Nagpur,Maharashtra,Education,Education Technology,,,,,OK
6a04415ee4b07cca579ea09b,MAA DURGA COTTON PRIVATE LIMITED,DIPP261221,RECOGNISED,U13111ME2026PTC474710,Prototype,Nagpur,Maharashtra,Agriculture,Others,NA,,,,OK
6a040808e4b07cca579d96f9,LANG DATA SOLUTIONS PRIVATE LIMITED,DIPP261145,RECOGNISED,U62099ME2026PTC474634,Prototype,Nagpur,Maharashtra,IT Services,Product Development,NA,,,,OK
6a01e67de4b07cca579caae0,career wealth,DIPP260579,RECOGNISED,U78100MH2024PTC435160,Validation,Nagpur,Maharashtra,Education,Others,www.careerwealth.in,,,,OK
6a01d57ae4b07cca579ca3a2,JRST TECHNOLOGY LLP,DIPP260704,RECOGNISED,ACU-2289,EarlyTraction,Nagpur,Maharashtra,Technology Hardware,Semiconductor,https://www.jrsttechnology.com,,,,OK
6a016be6e4b07cca579bfeb5,MM WEALTH MULTIFARMING INDIA PRIVATE LIMITED,DIPP260522,RECOGNISED,U46302ME2026PTC474185,Prototype,Nagpur,Maharashtra,Agriculture,Animal Husbandry,NA,,,,OK
69fdce47e4b07cca579b27d7,GAUDHAN GAU SANSTHAN PRIVATE LIMITED,DIPP249476,RECOGNISED,U01499PN2025PTC247986,EarlyTraction,Nagpur,Maharashtra,Food & Beverages,Others,www.gaudhangauseva.com,,,,OK
69fdc7f2e4b07cca579b22d1,JAYSIS ISPAT PRIVATE LIMITED,DIPP248949,RECOGNISED,U28999MH2023PTC398083,EarlyTraction,Nagpur,Maharashtra,Construction,Construction & Engineering,jaysis.ai,,,,OK
69fdb610e4b07cca579b13c0,LOCATIONGURU TECHNOLOGIES PRIVATE LIMITED,DIPP247913,RECOGNISED,U62011MH2025PTC458975,EarlyTraction,Nagpur,Maharashtra,Enterprise Software,Enterprise Mobility,www.locationguru.com,,,,OK
69fdad85e4b07cca579b0df5,NETINSIGNIA CONSULTANT PRIVATE LIMITED,DIPP260146,RECOGNISED,U70200MH2025PTC453044,EarlyTraction,Nagpur,Maharashtra,Advertising,AdTech,https://theinsigniac.com/,,,,OK
69fc6eb5e4b07cca579a95a6,VIGILANT FORENSIC RESEARCH AND ANALYTICS PRIVATE LIMITED,DIPP259967,RECOGNISED,U69100PN2025PTC250064,Validation,Nagpur,Maharashtra,Security Solutions,Cyber Security,www.vigilantforensic.com,,,,OK
69fc4d52e4b07cca579a811e,ANYA SUPER GREENS PRIVATE LIMITED,DIPP259908,RECOGNISED,U47721MH2025PTC450671,EarlyTraction,Nagpur,Maharashtra,Agriculture,Food Processing,,,,,OK
69fb4208e4b07cca579a2653,ABHISHRI AGROTECH PRIVATE LIMITED,DIPP259827,RECOGNISED,U01611MH2025PTC460641,EarlyTraction,Nagpur,Maharashtra,Agriculture,Fisheries,,,,,OK
69fb3507e4b07cca579a2066,SAPTAK FOOD INDIA PRIVATE LIMITED,DIPP259805,RECOGNISED,U47219MH2024PTC430111,Validation,Nagpur,Maharashtra,Food & Beverages,Others,www.wisemeal.in,,,,OK
69fa1514e4b07cca5799c20d,VWX B2B (OPC) PRIVATE LIMITED,DIPP259625,RECOGNISED,U62012PN2025OPC238803,Scaling,Nagpur,Maharashtra,IT Services,Others,www.vwxb2b.site,,,,OK
69f9cfbce4b07cca5799a6c1,NARNAWARE GLOBAL TRADE PRIVATE LIMITED,DIPP259545,RECOGNISED,U46620MH2025PTC457834,Prototype,Nagpur,Maharashtra,Logistics,Others,,,,,OK
69f9c5e3e4b07cca5799a0f5,SOMOO PRIVATE LIMITED,DIPP259528,RECOGNISED,U47912ME2026PTC473456,Prototype,Nagpur,Maharashtra,Retail,Retail Technology,http://somoo.in/,,,,OK
69f9be76e4b07cca57999c57,INNORE LIGHTING PRIVATE LIMITED,DIPP259502,RECOGNISED,U74999MH2017PTC299319,EarlyTraction,Nagpur,Maharashtra,Architecture Interior Design,Others,www.innorelighting.com,,,,OK
69f8cbfee4b07cca57995fc9,VVBM STUDIOS (OPC) PRIVATE LIMITED,DIPP259389,RECOGNISED,U58201MH2024OPC434602,Scaling,Nagpur,Maharashtra,Media & Entertainment,Entertainment,,,,,OK
69f89bd3e4b07cca5799535b,ESLINK INFOCRAFT PRIVATE LIMITED,DIPP259370,RECOGNISED,U63990ME2026PTC474284,Prototype,Nagpur,Maharashtra,Technology Hardware,Electronics,,,,,OK
69f5ee88e4b07cca5798bb45,ICONIC MAHAVEER INFRA PRIVATE LIMITED,DIPP259169,RECOGNISED,U43900MH2025PTC451087,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
69f5d659e4b07cca5798b14d,MEDANOVA HEALTHTECH PRIVATE LIMITED,DIPP259137,RECOGNISED,U32509MH2025PTC464092,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,"www,medanova.in",,,,OK
69f5c978e4b07cca5798ad0a,Indify Horizon HET Hydrogen Pvt Ltd,DIPP258284,RECOGNISED,U29209MH2023PTC400951,Validation,Nagpur,Maharashtra,Renewable Energy,Manufacture of Electrical Equipment,,,,,OK
69f5c25ae4b07cca5798a9f2,BHARAT HYDRO-FLUIDS LLP,DIPP259116,RECOGNISED,ACX-7110,Prototype,Nagpur,Maharashtra,Renewable Energy,Manufacture of Machinery and Equipment,,,,,OK
69f5b236e4b07cca5798a3d6,ORBSDIO PRIVATE LIMITED,DIPP259101,RECOGNISED,U62011ME2026PTC473819,Prototype,Nagpur,Maharashtra,IT Services,Product Development,"www.orbsdio.com , www.rento.life",,,,OK
69f4a010e4b07cca5798704a,VISHVAI TRADECOM (OPC) PRIVATE LIMITED,DIPP259040,RECOGNISED,U70200MH2024OPC425545,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Others,www.vishvasetu.in ,,,,OK
69f4869ce4b07cca579863c3,PSYCHMITRA WELLNESS LLP,DIPP258998,RECOGNISED,ACV-0974,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,,,,,OK
69f3500ee4b07cca5797f925,NEXBIGTECH INNOVATIONS PRIVATE LIMITED,DIPP258863,RECOGNISED,U62099PN2025PTC244824,Validation,Nagpur,Maharashtra,Enterprise Software,Enterprise Mobility,,,,,OK
69f328c6e4b07cca5797ccef,JERRIX TOYS PRIVATE LIMITED,DIPP258767,RECOGNISED,U32409MH2025PTC457018,Prototype,Nagpur,Maharashtra,Toys and Games,Physical Toys and Games,,,,,OK
69f23567e4b07cca579752e3,SHIVINFINIUM ENGINEERINGPROJECTS PRIVATE LIMITED,DIPP258582,RECOGNISED,U74909MH2024PTC431951,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
69f1e63fe4b07cca57971301,INFRAASSUREX PRIVATE LIMITED,DIPP258121,RECOGNISED,U46630ME2026PTC474079,Validation,Nagpur,Maharashtra,Construction,Construction Materials,,,,,OK
69f1a792e4b07cca5796db74,PRIVACY ON AI LABS PRIVATE LIMITED,DIPP258030,RECOGNISED,U62099ME2026PTC474187,Validation,Nagpur,Maharashtra,AI,NLP,Privacyonai.com,,,,OK
69f1a46fe4b07cca5796d8b2,ARKSIMPLIFIQ PRIVATE LIMITED,DIPP258024,RECOGNISED,U70200MH2025PTC464150,Prototype,Nagpur,Maharashtra,Construction,Others,,,,,OK
69f1a222e4b07cca5796d6c9,GREEN DRYING SOLUTION LLP,DIPP258019,RECOGNISED,ACU-1427,Prototype,Nagpur,Maharashtra,Agriculture,Others,,,,,OK
69f0a170e4b07cca5796936c,ASHRASPIRU BIOTECH PRIVATE LIMITED,DIPP257922,RECOGNISED,U03213ME2026PTC474301,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK
