startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,scrapedEmail,scrapedPhone,scrapedLinkedIn,pagesChecked,scrapeStatus,scrapeError,cleanedEmail,cleanedPhone,cleanedLinkedIn,errorType
6a4a3e39e4b0359e44e3b2c8,INVENTA VENTURES LLP,DIPP270609,RECOGNISED,ACU-0652,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,https://www.inventaventures.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://www.inventaventures.com/
Call log:
  - navigating to ""https://www.inventaventures.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
6a47ae7ee4b0359e44e31356,SOMYA INTEGRATED SAFETY SECURITY SERVICES LLP,DIPP270404,RECOGNISED,ACE-6946,EarlyTraction,Nagpur,Maharashtra,Security Solutions,Others,https://www.sismultipurposeservices.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.sismultipurposeservices.com/
Call log:
  - navigating to ""https://www.sismultipurposeservices.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a43c29fe4b0359e44e1d2d8,VRAJA CREATION LLP,DIPP269876,RECOGNISED,ACZ-3993,Validation,Nagpur,Maharashtra,Textiles & Apparel,Non- Leather Textiles Goods,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a435996e4b0359e44e19037,SMKJ BEVERAGES LLP,DIPP269730,RECOGNISED,ACR-2435,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a425805e4b0359e44e14a4d,SWAZTHI ENTERPRISES LLP,DIPP269650,RECOGNISED,ACB-0839,Validation,Nagpur,Maharashtra,Architecture Interior Design,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a3b86f9e4b0359e44df2d4e,RAAFIANA GLOBAL LLP,DIPP268773,RECOGNISED,ACX-0703,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a393ed7e4b0359e44de827f,ELEVEN RUDRAKSHAK REAL ESTATE PRIVATE LIMITED,DIPP268451,RECOGNISED,U68100ME2026PTC475004,Validation,Nagpur,Maharashtra,Real Estate,Others,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a38f51ee4b06921f1d7ad87,SDM ROBOTICS & DRONE TRAINING ACADEMY PRIVATE LIMITED,DIPP268518,RECOGNISED,U85306MH2026PTC466967,Prototype,Nagpur,Maharashtra,Education,Skill Development,https://www.sdmrobotics.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.sdmrobotics.com/
Call log:
  - navigating to ""https://www.sdmrobotics.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a36470ae4b06921f1d7110d,SVSTAR EDUCATION PRIVATE LIMITED,DIPP268074,RECOGNISED,U85491ME2026PTC474935,Prototype,Nagpur,Maharashtra,Education,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a294d66e4b06921f1d2c8f1,SAERA HEALTHCARE LLP,DIPP266654,RECOGNISED,ACY-8643,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a1ffd23e4b075ab1c5a93b9,ORVYN STUDIO PRIVATE LIMITED,DIPP265341,RECOGNISED,U47711ME2026PTC474805,Validation,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a0ff675e4b061f008c7cae4,MORNINGMIND TECHNOLAB PRIVATE LIMITED,DIPP263179,RECOGNISED,U62099ME2026PTC474528,Validation,Nagpur,Maharashtra,AI,Machine Learning,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a05c061e4b07cca57a0e788,DENGANI BROTHERS LLP,DIPP255586,RECOGNISED,ACF-8822,Scaling,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://www.dhobikaka.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CERT_DATE_INVALID at https://www.dhobikaka.com/
Call log:
  - navigating to ""https://www.dhobikaka.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
6a05acbde4b07cca57a0cdbc,SHRIJI DESIGN GLOBAL PRIVATE LIMITED,DIPP253710,RECOGNISED,U42102MH2026PTC467415,Scaling,Nagpur,Maharashtra,Design,Others,https://NOT AVAILABLE,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://NOT AVAILABLE
Call log:
  - navigating to ""https://NOT AVAILABLE"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a05a3f4e4b07cca57a0bf7a,SRIORA PRIVATE LIMITED,DIPP253343,RECOGNISED,U10504ME2026PTC474113,Validation,Nagpur,Maharashtra,Agriculture,Dairy Farming,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a0487e4e4b07cca579edc21,LOTUS INTERIOR DESIGN STUDIO PRIVATE LIMITED,DIPP261391,RECOGNISED,U74102ME2026PTC474642,Prototype,Nagpur,Maharashtra,Architecture Interior Design,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a045e88e4b07cca579ec046,ASH GLOBAL TECHNOLOGY LLP,DIPP261307,RECOGNISED,ACW-3950,Validation,Nagpur,Maharashtra,IT Services,IT Consulting,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a04415ee4b07cca579ea09b,MAA DURGA COTTON PRIVATE LIMITED,DIPP261221,RECOGNISED,U13111ME2026PTC474710,Prototype,Nagpur,Maharashtra,Agriculture,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a040808e4b07cca579d96f9,LANG DATA SOLUTIONS PRIVATE LIMITED,DIPP261145,RECOGNISED,U62099ME2026PTC474634,Prototype,Nagpur,Maharashtra,IT Services,Product Development,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6a016be6e4b07cca579bfeb5,MM WEALTH MULTIFARMING INDIA PRIVATE LIMITED,DIPP260522,RECOGNISED,U46302ME2026PTC474185,Prototype,Nagpur,Maharashtra,Agriculture,Animal Husbandry,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69fdce47e4b07cca579b27d7,GAUDHAN GAU SANSTHAN PRIVATE LIMITED,DIPP249476,RECOGNISED,U01499PN2025PTC247986,EarlyTraction,Nagpur,Maharashtra,Food & Beverages,Others,https://www.gaudhangauseva.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.gaudhangauseva.com/
Call log:
  - navigating to ""https://www.gaudhangauseva.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69fdc7f2e4b07cca579b22d1,JAYSIS ISPAT PRIVATE LIMITED,DIPP248949,RECOGNISED,U28999MH2023PTC398083,EarlyTraction,Nagpur,Maharashtra,Construction,Construction & Engineering,https://jaysis.ai,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://jaysis.ai/
Call log:
  - navigating to ""https://jaysis.ai/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69f5d659e4b07cca5798b14d,MEDANOVA HEALTHTECH PRIVATE LIMITED,DIPP259137,RECOGNISED,U32509MH2025PTC464092,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,"https://www,medanova.in",,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www,medanova.in/
Call log:
  - navigating to ""https://www,medanova.in/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69f5b236e4b07cca5798a3d6,ORBSDIO PRIVATE LIMITED,DIPP259101,RECOGNISED,U62011ME2026PTC473819,Prototype,Nagpur,Maharashtra,IT Services,Product Development,"https://www.orbsdio.com , www.rento.life",,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.orbsdio.com , www.rento.life
Call log:
  - navigating to ""https://www.orbsdio.com , www.rento.life"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69f08586e4b07cca57967e6c,SRUSHTI TATVA INDIA PRIVATE LIMITED,DIPP257845,RECOGNISED,U10300MH2025PTC451646,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,https://www.srushtitatva.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://www.srushtitatva.com/
Call log:
  - navigating to ""https://www.srushtitatva.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
69ef3bfce4b07cca5795f5b2,BOTANIK ROOTS PRIVATE LIMITED,DIPP244665,RECOGNISED,U01611MH2026PTC467386,Prototype,Nagpur,Maharashtra,Agriculture,Others,https://BOTANIK ROOTS PRIVATE LIMITED!,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://BOTANIK ROOTS PRIVATE LIMITED!
Call log:
  - navigating to ""https://BOTANIK ROOTS PRIVATE LIMITED!"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69e5f326e4b0e7f6cc6092f5,COHR TALENT MANAGEMENT PRIVATE LIMITED,DIPP256375,RECOGNISED,U78200MH2025PTC451003,EarlyTraction,Nagpur,Maharashtra,Human Resources,Talent Management,https://cohr.in,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH at https://cohr.in/
Call log:
  - navigating to ""https://cohr.in/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
69e10b33e4b03fe8db9abb80,CFOSYNC AI PRIVATE LIMITED,DIPP231272,RECOGNISED,U69202MH2025PTC457923,EarlyTraction,Nagpur,Maharashtra,AI,Others,https://www.cfosyncai.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.cfosyncai.com/
Call log:
  - navigating to ""https://www.cfosyncai.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
69d3b454e4b0eeff6308b973,VERTEX GOVERNANCE &amp; INFRA PRIVATE LIMITED,DIPP254377,RECOGNISED,U78300ME2026PTC473621,Validation,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69d3725ce4b03eeefb81169f,VEDANT SURGICAL PRIVATE LIMITED,DIPP254286,RECOGNISED,U46596MH2023PTC398861,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,https://VEDANT SURGICAL PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://VEDANT SURGICAL PRIVATE LIMITED
Call log:
  - navigating to ""https://VEDANT SURGICAL PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69cc14f0e4b0c26a547102df,ORGABIA PRIVATE LIMITED,DIPP253491,RECOGNISED,U46909ME2026PTC474160,EarlyTraction,Nagpur,Maharashtra,Agriculture,Food Processing,https://Under Development,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://Under Development
Call log:
  - navigating to ""https://Under Development"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69cb92e4e4b0c26a5470ae77,SAFECARE GASOLINE PRIVATE LIMITED,DIPP253337,RECOGNISED,U11201MH2019PTC330534,EarlyTraction,Nagpur,Maharashtra,Other Specialty Retailers,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69c9e6cde4b0c26a546fc8da,AVENAA HOSPITALITY MANAGEMENT PRIVATE LIMITED,DIPP243637,RECOGNISED,U55101MH2026PTC466811,Prototype,Nagpur,Maharashtra,Travel & Tourism,Hospitality,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69c4ef51e4b0c26a546dd0fd,ULHAS ENTERPRISES PRIVATE LIMITED,DIPP252319,RECOGNISED,U42909MH2025PTC463816,Validation,Nagpur,Maharashtra,Construction,New-age Construction Technologies,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69bbf4d2e4b0b7e5b72ffba9,SKAND INDUSTRIES PRIVATE LIMITED,DIPP251091,RECOGNISED,U26309MH2026PTC466011,Validation,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Drones,https://N/A,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://n/A
Call log:
  - navigating to ""https://n/A"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69b947c7e4b0b7e5b72ef38b,BANS LIFESTYLE PRIVATE LIMITED,DIPP250590,RECOGNISED,U47711MH2026PTC466483,Validation,Nagpur,Maharashtra,Retail,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69aea5ebe4b0b7e5b72ba75f,FALCON BUILDSYS STRUCTURES (OPC) PRIVATE LIMITED,DIPP248867,RECOGNISED,U25112MH2025OPC459336,EarlyTraction,Nagpur,Maharashtra,Construction,Construction & Engineering,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69abdeace4b0b7e5b72aec3a,LOGISTIKAS LOGISOL GLOBAL PRIVATE LIMITED,DIPP248549,RECOGNISED,U52290MH2025PTC444017,Scaling,Nagpur,Maharashtra,Transportation & Storage,Freight & Logistics Services,https://logistikaslogisol.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://logistikaslogisol.com/
Call log:
  - navigating to ""https://logistikaslogisol.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69a969aae4b0b7e5b72a19a0,SMART TAX &amp; FINANCIAL SOLUTIONS (OPC) PRIVATE LIMITED,DIPP248127,RECOGNISED,U69200ME2026OPC473511,Validation,Nagpur,Maharashtra,Finance Technology,Advisory,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69a28d06e4b0b7e5b72817b7,CHEMKIND INDUSTRIES LLP,DIPP247313,RECOGNISED,ACC-8487,EarlyTraction,Nagpur,Maharashtra,Chemicals,Specialty Chemicals,https://NO,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://no/
Call log:
  - navigating to ""https://no/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69a17f27e4b0b7e5b727ba06,SOUVIY GREEN PRIVATE LIMITED,DIPP246913,RECOGNISED,U35105MH2025PTC455226,Validation,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
699c53dae4b0a68b6c7eab5d,CLIPCRAFTERZZ LLP,DIPP246055,RECOGNISED,ACV-3115,Validation,Nagpur,Maharashtra,Education,Skill Development,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69998118e4b0a68b6c7d4591,SLURP DADDY LLP,DIPP245838,RECOGNISED,ACQ-2179,EarlyTraction,Nagpur,Maharashtra,Food & Beverages,Food Processing,https://No Website,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://No Website
Call log:
  - navigating to ""https://No Website"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
698df049e4b0a68b6c78ff21,ASHIRWAD PLASTINDIA PRIVATE LIMITED,DIPP244234,RECOGNISED,U25209MH2020PTC346258,EarlyTraction,Nagpur,Maharashtra,Other Specialty Retailers,Others,https://NONE,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://none/
Call log:
  - navigating to ""https://none/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
698b0f6fe4b0a68b6c779f63,JOGO OVERSEAS PRIVATE LIMITED,DIPP243696,RECOGNISED,U46309MH2025PTC456815,Prototype,Nagpur,Maharashtra,Agriculture,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
698af71ce4b0a68b6c7787ce,SHILPI ENGINEERS PRIVATE LIMITED,DIPP229808,RECOGNISED,U30923MH2025PTC456257,Prototype,Nagpur,Maharashtra,Renewable Energy,Manufacture of Machinery and Equipment,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
698048efe4b06a6c449d1ee6,V7 DEFENCE INDUSTRIES PRIVATE LIMITED,DIPP242061,RECOGNISED,U28299PN2025PTC240982,Scaling,Nagpur,Maharashtra,Technology Hardware,Manufacturing,https://www.v7industries.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_ABORTED at https://www.v7industries.com/
Call log:
  - navigating to ""https://www.v7industries.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
697dad2de4b06a6c449bfbe5,JAYSIS INTEGRATED ELECTRONICS AND OPTRONICS PRIVATE LIMITED,DIPP241872,RECOGNISED,U31900MH2022PTC381742,Validation,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Drones,https://jaysis.ai,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://jaysis.ai/
Call log:
  - navigating to ""https://jaysis.ai/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
697afccbe4b06a6c449a7a39,UNITRACK INDIA PRIVATE LIMITED,DIPP241415,RECOGNISED,U46596MH2026PTC466183,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Medical Devices Biomedical,https://unitrackindiaprivatelimited.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://unitrackindiaprivatelimited.com/
Call log:
  - navigating to ""https://unitrackindiaprivatelimited.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
696cf989e4b09f4058c57b5a,AAIRR HEALTHCARE SERVICES PRIVATE LIMITED,DIPP239518,RECOGNISED,U86100PN2025PTC248203,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
696cf8f4e4b09f4058c57b0f,MADWORLD INNOVATIONS LLP,DIPP239514,RECOGNISED,ACU-1698,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
696a130ae4b0df7f2799d9b1,MAMTA BIORESOURCES LLP,DIPP239380,RECOGNISED,ACO-8065,EarlyTraction,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,https://mamtabioresources.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://mamtabioresources.com/
Call log:
  - navigating to ""https://mamtabioresources.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
696494cee4b0df7f2797b3cb,HEALIO PHARMA PRIVATE LIMITED,DIPP238591,RECOGNISED,U21003MH2025PTC448034,EarlyTraction,Nagpur,Maharashtra,Biotechnology,Others,https://NOT AVAILABLE,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://NOT AVAILABLE
Call log:
  - navigating to ""https://NOT AVAILABLE"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69623bb4e4b0df7f27971517,PLSIX TELEPI PRIVATE LIMITED,DIPP238465,RECOGNISED,U85499PN2025PTC249601,Validation,Nagpur,Maharashtra,Education,Skill Development,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69609858e4b0df7f27966e94,UPCRAFT LEARNING PRIVATE LIMITED,DIPP238156,RECOGNISED,U78300MH2025PTC451719,Prototype,Nagpur,Maharashtra,Education,Skill Development,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
695caafee4b06adb3eb56c00,TEKNEX GLOBAL INNOVATIONS LLP,DIPP237497,RECOGNISED,ACI-3803,Validation,Nagpur,Maharashtra,Education,Education Technology,https://N/A,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://n/A
Call log:
  - navigating to ""https://n/A"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6953a8dbe4b03cb05421a8f5,REWATI MEDINOX PRIVATE LIMITED,DIPP236565,RECOGNISED,U74999MH2019PTC323564,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6952227de4b03cb054210f19,IMPORTECH SOLUTIONS LLP,DIPP236315,RECOGNISED,ACS-0654,Validation,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
694392f7e4b03cb0541d1e01,SATYABHAMA VIHAR PRIVATE LIMITED,DIPP234645,RECOGNISED,U42909MH2025PTC449547,Validation,Nagpur,Maharashtra,Real Estate,Housing,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
693fc50ae4b03cb0541bd5ae,RAGHUVANT BUILDCON PRIVATE LIMITED,DIPP234103,RECOGNISED,U42909MH2025PTC462156,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
693d5ad5e4b03cb0541b5c03,VISTAR FIBERLUX TECHNOLOGIES LLP,DIPP233997,RECOGNISED,ACQ-6723,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Integrated communication services,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
693c1922e4b03cb0541b0f83,ENRICH GLOBAL XPORT,DIPP235375,RECOGNISED,NG000008151,EarlyTraction,Nagpur,Maharashtra,Logistics,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
69300a55e4b03cb05417cafd,MAA AMBIKA TRADING LLP,DIPP232312,RECOGNISED,ACS-9043,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
692eb47fe4b03cb0541761f9,ANJANA GLOBEL PRIVATE LIMITED,DIPP233024,RECOGNISED,U85490MH2021PTC353683,EarlyTraction,Nagpur,Maharashtra,Retail,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
692d7b1de4b03cb054170989,PLACE ASSURED CONSULTANTS PRIVATE LIMITED,DIPP231982,RECOGNISED,U45309MH2021PTC368776,Scaling,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,https://www.placeassured.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CERT_AUTHORITY_INVALID at https://www.placeassured.com/
Call log:
  - navigating to ""https://www.placeassured.com/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
